Model,MSO24
Channel,CH1,,Channel,CH2,,Channel,CH3
Label,,,Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Digital Type,None,,Digital Type,None,,Digital Type,None
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,4.00000000e-08,,Sample Interval,4.00000000e-08,,Sample Interval,4.00000000e-08
Record Length,250000,,Record Length,250000,,Record Length,250000
Zero Index,4999.96875000,,Zero Index,4999.96875000,,Zero Index,4999.96875000
Vertical Units,V,,Vertical Units,V,,Vertical Units,V
,,,,,,,

Labels,,,
TIME,CH1,CH2,CH3
-1.97358750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.97318750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.97278750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.97238750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.97198750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.97158750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.97118750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.97078750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.97038750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.96998750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.96958750e-04,5.25800000e+00,3.97000000e+00,-6.70000000e-02
-1.96918750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.96878750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.96838750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.96798750e-04,5.25800000e+00,3.99000000e+00,-8.70000000e-02
-1.96758750e-04,5.25800000e+00,3.95000000e+00,-8.70000000e-02
-1.96718750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.96678750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.96638750e-04,5.25800000e+00,3.95000000e+00,-8.70000000e-02
-1.96598750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.96558750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.96518750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.96478750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.96438750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.96398750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.96358750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.96318750e-04,5.25800000e+00,3.97000000e+00,-1.07000000e-01
-1.96278750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.96238750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.96198750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.96158750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.96118750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.96078750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.96038750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.95998750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.95958750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.95918750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.95878750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.95838750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.95798750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.95758750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.95718750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.95678750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.95638750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.95598750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.95558750e-04,5.25800000e+00,3.97000000e+00,-6.70000000e-02
-1.95518750e-04,5.25800000e+00,3.97000000e+00,-1.07000000e-01
-1.95478750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.95438750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.95398750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.95358750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.95318750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.95278750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.95238750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.95198750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.95158750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.95118750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.95078750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.95038750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.94998750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.94958750e-04,5.25800000e+00,3.99000000e+00,-8.70000000e-02
-1.94918750e-04,5.23800000e+00,3.97000000e+00,-6.70000000e-02
-1.94878750e-04,5.25800000e+00,3.99000000e+00,-8.70000000e-02
-1.94838750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.94798750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.94758750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.94718750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.94678750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.94638750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.94598750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.94558750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.94518750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.94478750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.94438750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.94398750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.94358750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.94318750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.94278750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.94238750e-04,5.23800000e+00,3.99000000e+00,-8.70000000e-02
-1.94198750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.94158750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.94118750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.94078750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.94038750e-04,5.21800000e+00,3.97000000e+00,-8.70000000e-02
-1.93998750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.93958750e-04,5.23800000e+00,3.99000000e+00,-8.70000000e-02
-1.93918750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.93878750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.93838750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.93798750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.93758750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.93718750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.93678750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.93638750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.93598750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.93558750e-04,5.21800000e+00,3.97000000e+00,-8.70000000e-02
-1.93518750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.93478750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.93438750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.93398750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.93358750e-04,5.23800000e+00,3.99000000e+00,-8.70000000e-02
-1.93318750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.93278750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.93238750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.93198750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.93158750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.93118750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.93078750e-04,5.25800000e+00,3.95000000e+00,-8.70000000e-02
-1.93038750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.92998750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.92958750e-04,5.23800000e+00,3.99000000e+00,-6.70000000e-02
-1.92918750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.92878750e-04,5.23800000e+00,3.97000000e+00,-6.70000000e-02
-1.92838750e-04,5.23800000e+00,3.97000000e+00,-6.70000000e-02
-1.92798750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.92758750e-04,5.25800000e+00,3.95000000e+00,-8.70000000e-02
-1.92718750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.92678750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.92638750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.92598750e-04,5.23800000e+00,3.97000000e+00,-6.70000000e-02
-1.92558750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.92518750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.92478750e-04,5.23800000e+00,3.97000000e+00,-6.70000000e-02
-1.92438750e-04,5.25800000e+00,3.95000000e+00,-8.70000000e-02
-1.92398750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.92358750e-04,5.25800000e+00,3.95000000e+00,-6.70000000e-02
-1.92318750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.92278750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.92238750e-04,5.25800000e+00,3.95000000e+00,-8.70000000e-02
-1.92198750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.92158750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.92118750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.92078750e-04,5.25800000e+00,3.95000000e+00,-8.70000000e-02
-1.92038750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.91998750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.91958750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.91918750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.91878750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.91838750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.91798750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.91758750e-04,5.25800000e+00,3.97000000e+00,-1.07000000e-01
-1.91718750e-04,5.25800000e+00,3.95000000e+00,-8.70000000e-02
-1.91678750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.91638750e-04,5.25800000e+00,3.95000000e+00,-8.70000000e-02
-1.91598750e-04,5.25800000e+00,3.99000000e+00,-8.70000000e-02
-1.91558750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.91518750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.91478750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.91438750e-04,5.23800000e+00,3.97000000e+00,-6.70000000e-02
-1.91398750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.91358750e-04,5.23800000e+00,3.97000000e+00,-6.70000000e-02
-1.91318750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.91278750e-04,5.23800000e+00,3.97000000e+00,-6.70000000e-02
-1.91238750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.91198750e-04,5.25800000e+00,3.95000000e+00,-8.70000000e-02
-1.91158750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.91118750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.91078750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.91038750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.90998750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.90958750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.90918750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.90878750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.90838750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.90798750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.90758750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.90718750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.90678750e-04,5.23800000e+00,3.95000000e+00,-6.70000000e-02
-1.90638750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.90598750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.90558750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.90518750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.90478750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.90438750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.90398750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.90358750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.90318750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.90278750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.90238750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.90198750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.90158750e-04,5.23800000e+00,3.97000000e+00,-6.70000000e-02
-1.90118750e-04,5.25800000e+00,3.95000000e+00,-8.70000000e-02
-1.90078750e-04,5.23800000e+00,3.97000000e+00,-6.70000000e-02
-1.90038750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.89998750e-04,5.23800000e+00,3.95000000e+00,-6.70000000e-02
-1.89958750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.89918750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.89878750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.89838750e-04,5.25800000e+00,3.95000000e+00,-8.70000000e-02
-1.89798750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.89758750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.89718750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.89678750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.89638750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.89598750e-04,5.25800000e+00,3.95000000e+00,-8.70000000e-02
-1.89558750e-04,5.23800000e+00,3.95000000e+00,-6.70000000e-02
-1.89518750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.89478750e-04,5.25800000e+00,3.97000000e+00,-6.70000000e-02
-1.89438750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.89398750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.89358750e-04,5.25800000e+00,3.95000000e+00,-8.70000000e-02
-1.89318750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.89278750e-04,5.23800000e+00,3.99000000e+00,-8.70000000e-02
-1.89238750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.89198750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.89158750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.89118750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.89078750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.89038750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.88998750e-04,5.25800000e+00,3.95000000e+00,-8.70000000e-02
-1.88958750e-04,5.23800000e+00,3.95000000e+00,-6.70000000e-02
-1.88918750e-04,5.25800000e+00,3.95000000e+00,-8.70000000e-02
-1.88878750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.88838750e-04,5.25800000e+00,3.97000000e+00,-6.70000000e-02
-1.88798750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.88758750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.88718750e-04,5.23800000e+00,3.97000000e+00,-6.70000000e-02
-1.88678750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.88638750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.88598750e-04,5.25800000e+00,3.97000000e+00,-8.70000000e-02
-1.88558750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.88518750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.88478750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.88438750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.88398750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.88358750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.88318750e-04,5.23800000e+00,3.97000000e+00,-6.70000000e-02
-1.88278750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.88238750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.88198750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.88158750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.88118750e-04,5.21800000e+00,3.97000000e+00,-8.70000000e-02
-1.88078750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.88038750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.87998750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.87958750e-04,5.21800000e+00,3.95000000e+00,-8.70000000e-02
-1.87918750e-04,5.23800000e+00,3.97000000e+00,-6.70000000e-02
-1.87878750e-04,5.21800000e+00,3.97000000e+00,-8.70000000e-02
-1.87838750e-04,5.23800000e+00,3.95000000e+00,-6.70000000e-02
-1.87798750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.87758750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.87718750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.87678750e-04,5.23800000e+00,3.95000000e+00,-6.70000000e-02
-1.87638750e-04,5.23800000e+00,3.95000000e+00,-6.70000000e-02
-1.87598750e-04,5.23800000e+00,3.97000000e+00,-6.70000000e-02
-1.87558750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.87518750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.87478750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.87438750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.87398750e-04,5.23800000e+00,3.95000000e+00,-6.70000000e-02
-1.87358750e-04,5.21800000e+00,3.97000000e+00,-8.70000000e-02
-1.87318750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.87278750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.87238750e-04,5.21800000e+00,3.97000000e+00,-8.70000000e-02
-1.87198750e-04,5.21800000e+00,3.97000000e+00,-8.70000000e-02
-1.87158750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.87118750e-04,5.23800000e+00,3.95000000e+00,-6.70000000e-02
-1.87078750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.87038750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.86998750e-04,5.23800000e+00,3.97000000e+00,-6.70000000e-02
-1.86958750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.86918750e-04,5.23800000e+00,3.97000000e+00,-6.70000000e-02
-1.86878750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.86838750e-04,5.23800000e+00,3.97000000e+00,-6.70000000e-02
-1.86798750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.86758750e-04,5.23800000e+00,3.97000000e+00,-6.70000000e-02
-1.86718750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.86678750e-04,5.21800000e+00,3.97000000e+00,-8.70000000e-02
-1.86638750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.86598750e-04,5.21800000e+00,3.97000000e+00,-8.70000000e-02
-1.86558750e-04,5.23800000e+00,3.95000000e+00,-8.70000000e-02
-1.86518750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.86478750e-04,5.21800000e+00,3.97000000e+00,-8.70000000e-02
-1.86438750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.86398750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.86358750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.86318750e-04,5.21800000e+00,3.97000000e+00,-8.70000000e-02
-1.86278750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.86238750e-04,5.21800000e+00,3.97000000e+00,-8.70000000e-02
-1.86198750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
-1.86158750e-04,5.21800000e+00,3.97000000e+00,-8.70000000e-02
-1.86118750e-04,5.21800000e+00,3.97000000e+00,-8.70000000e-02
-1.86078750e-04,5.21800000e+00,3.97000000e+00,-8.70000000e-02
-1.86038750e-04,5.21800000e+00,3.97000000e+00,-6.70000000e-02
-1.85998750e-04,5.23800000e+00,3.97000000e+00,-8.70000000e-02
