Model,MSO24
Channel,CH1,,Channel,CH2,,Channel,CH3
Label,,,Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Digital Type,None,,Digital Type,None,,Digital Type,None
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,4.00000000e-08,,Sample Interval,4.00000000e-08,,Sample Interval,4.00000000e-08
Record Length,250000,,Record Length,250000,,Record Length,250000
Zero Index,4999.84375000,,Zero Index,4999.84375000,,Zero Index,4999.84375000
Vertical Units,V,,Vertical Units,V,,Vertical Units,V
,,,,,,,

Labels,,,
TIME,CH1,CH2,CH3
-1.98633750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.98593750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.98553750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.98513750e-04,5.27800000e+00,3.53000000e+00,-1.07000000e-01
-1.98473750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.98433750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.98393750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.98353750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.98313750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.98273750e-04,5.29800000e+00,3.53000000e+00,-1.07000000e-01
-1.98233750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.98193750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.98153750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.98113750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.98073750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.98033750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.97993750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.97953750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.97913750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.97873750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.97833750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.97793750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.97753750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.97713750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.97673750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.97633750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.97593750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.97553750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.97513750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.97473750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.97433750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.97393750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.97353750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.97313750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.97273750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.97233750e-04,5.27800000e+00,3.53000000e+00,-1.07000000e-01
-1.97193750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.97153750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.97113750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.97073750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.97033750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.96993750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.96953750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.96913750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.96873750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.96833750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.96793750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.96753750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.96713750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.96673750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.96633750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.96593750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.96553750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.96513750e-04,5.27800000e+00,3.51000000e+00,-1.07000000e-01
-1.96473750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.96433750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.96393750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.96353750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.96313750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.96273750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.96233750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.96193750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.96153750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.96113750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.96073750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.96033750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.95993750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.95953750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.95913750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.95873750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.95833750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.95793750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.95753750e-04,5.27800000e+00,3.51000000e+00,-6.70000000e-02
-1.95713750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.95673750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.95633750e-04,5.27800000e+00,3.53000000e+00,-6.70000000e-02
-1.95593750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.95553750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.95513750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.95473750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.95433750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.95393750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.95353750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.95313750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.95273750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.95233750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.95193750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.95153750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.95113750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.95073750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.95033750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.94993750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.94953750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.94913750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.94873750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.94833750e-04,5.29800000e+00,3.51000000e+00,-6.70000000e-02
-1.94793750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.94753750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.94713750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.94673750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.94633750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.94593750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.94553750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.94513750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.94473750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.94433750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.94393750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.94353750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.94313750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.94273750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.94233750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.94193750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.94153750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.94113750e-04,5.27800000e+00,3.53000000e+00,-6.70000000e-02
-1.94073750e-04,5.29800000e+00,3.51000000e+00,-6.70000000e-02
-1.94033750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.93993750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.93953750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.93913750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.93873750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.93833750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.93793750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.93753750e-04,5.27800000e+00,3.53000000e+00,-6.70000000e-02
-1.93713750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.93673750e-04,5.27800000e+00,3.53000000e+00,-6.70000000e-02
-1.93633750e-04,5.27800000e+00,3.53000000e+00,-6.70000000e-02
-1.93593750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.93553750e-04,5.27800000e+00,3.51000000e+00,-6.70000000e-02
-1.93513750e-04,5.29800000e+00,3.51000000e+00,-6.70000000e-02
-1.93473750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.93433750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.93393750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.93353750e-04,5.29800000e+00,3.53000000e+00,-6.70000000e-02
-1.93313750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.93273750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.93233750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.93193750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.93153750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.93113750e-04,5.29800000e+00,3.51000000e+00,-6.70000000e-02
-1.93073750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.93033750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.92993750e-04,5.29800000e+00,3.51000000e+00,-6.70000000e-02
-1.92953750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.92913750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.92873750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.92833750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.92793750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.92753750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.92713750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.92673750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.92633750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.92593750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.92553750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.92513750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.92473750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.92433750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.92393750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.92353750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.92313750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.92273750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.92233750e-04,5.29800000e+00,3.51000000e+00,-6.70000000e-02
-1.92193750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.92153750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.92113750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.92073750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.92033750e-04,5.29800000e+00,3.51000000e+00,-6.70000000e-02
-1.91993750e-04,5.29800000e+00,3.51000000e+00,-6.70000000e-02
-1.91953750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.91913750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.91873750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.91833750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.91793750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.91753750e-04,5.29800000e+00,3.53000000e+00,-6.70000000e-02
-1.91713750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.91673750e-04,5.27800000e+00,3.53000000e+00,-6.70000000e-02
-1.91633750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.91593750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.91553750e-04,5.27800000e+00,3.51000000e+00,-6.70000000e-02
-1.91513750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.91473750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.91433750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.91393750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.91353750e-04,5.29800000e+00,3.51000000e+00,-6.70000000e-02
-1.91313750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.91273750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.91233750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.91193750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.91153750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.91113750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.91073750e-04,5.31800000e+00,3.51000000e+00,-8.70000000e-02
-1.91033750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.90993750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.90953750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.90913750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.90873750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.90833750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.90793750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.90753750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.90713750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.90673750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.90633750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.90593750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.90553750e-04,5.29800000e+00,3.51000000e+00,-6.70000000e-02
-1.90513750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.90473750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.90433750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.90393750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.90353750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.90313750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.90273750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.90233750e-04,5.29800000e+00,3.51000000e+00,-6.70000000e-02
-1.90193750e-04,5.29800000e+00,3.51000000e+00,-8.70000000e-02
-1.90153750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.90113750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.90073750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.90033750e-04,5.29800000e+00,3.53000000e+00,-6.70000000e-02
-1.89993750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.89953750e-04,5.29800000e+00,3.53000000e+00,-6.70000000e-02
-1.89913750e-04,5.29800000e+00,3.53000000e+00,-6.70000000e-02
-1.89873750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.89833750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.89793750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.89753750e-04,5.29800000e+00,3.51000000e+00,-6.70000000e-02
-1.89713750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.89673750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.89633750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.89593750e-04,5.27800000e+00,3.51000000e+00,-6.70000000e-02
-1.89553750e-04,5.27800000e+00,3.51000000e+00,-6.70000000e-02
-1.89513750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.89473750e-04,5.29800000e+00,3.53000000e+00,-8.70000000e-02
-1.89433750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.89393750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.89353750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.89313750e-04,5.27800000e+00,3.53000000e+00,-6.70000000e-02
-1.89273750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.89233750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.89193750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.89153750e-04,5.25800000e+00,3.51000000e+00,-8.70000000e-02
-1.89113750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.89073750e-04,5.25800000e+00,3.53000000e+00,-8.70000000e-02
-1.89033750e-04,5.25800000e+00,3.53000000e+00,-8.70000000e-02
-1.88993750e-04,5.25800000e+00,3.51000000e+00,-8.70000000e-02
-1.88953750e-04,5.25800000e+00,3.51000000e+00,-8.70000000e-02
-1.88913750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.88873750e-04,5.25800000e+00,3.53000000e+00,-8.70000000e-02
-1.88833750e-04,5.27800000e+00,3.51000000e+00,-6.70000000e-02
-1.88793750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.88753750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.88713750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.88673750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.88633750e-04,5.25800000e+00,3.51000000e+00,-8.70000000e-02
-1.88593750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.88553750e-04,5.27800000e+00,3.51000000e+00,-6.70000000e-02
-1.88513750e-04,5.25800000e+00,3.51000000e+00,-8.70000000e-02
-1.88473750e-04,5.25800000e+00,3.51000000e+00,-6.70000000e-02
-1.88433750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.88393750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.88353750e-04,5.27800000e+00,3.53000000e+00,-6.70000000e-02
-1.88313750e-04,5.25800000e+00,3.53000000e+00,-6.70000000e-02
-1.88273750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.88233750e-04,5.25800000e+00,3.53000000e+00,-8.70000000e-02
-1.88193750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.88153750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.88113750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.88073750e-04,5.25800000e+00,3.53000000e+00,-8.70000000e-02
-1.88033750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.87993750e-04,5.25800000e+00,3.53000000e+00,-8.70000000e-02
-1.87953750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.87913750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.87873750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.87833750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.87793750e-04,5.27800000e+00,3.53000000e+00,-6.70000000e-02
-1.87753750e-04,5.25800000e+00,3.53000000e+00,-8.70000000e-02
-1.87713750e-04,5.25800000e+00,3.51000000e+00,-6.70000000e-02
-1.87673750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.87633750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.87593750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.87553750e-04,5.25800000e+00,3.51000000e+00,-8.70000000e-02
-1.87513750e-04,5.25800000e+00,3.53000000e+00,-8.70000000e-02
-1.87473750e-04,5.25800000e+00,3.53000000e+00,-8.70000000e-02
-1.87433750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.87393750e-04,5.25800000e+00,3.51000000e+00,-8.70000000e-02
-1.87353750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.87313750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.87273750e-04,5.25800000e+00,3.53000000e+00,-8.70000000e-02
-1.87233750e-04,5.25800000e+00,3.51000000e+00,-6.70000000e-02
-1.87193750e-04,5.25800000e+00,3.51000000e+00,-8.70000000e-02
-1.87153750e-04,5.25800000e+00,3.51000000e+00,-8.70000000e-02
-1.87113750e-04,5.25800000e+00,3.51000000e+00,-8.70000000e-02
-1.87073750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.87033750e-04,5.25800000e+00,3.53000000e+00,-8.70000000e-02
-1.86993750e-04,5.25800000e+00,3.51000000e+00,-6.70000000e-02
-1.86953750e-04,5.25800000e+00,3.53000000e+00,-8.70000000e-02
-1.86913750e-04,5.25800000e+00,3.53000000e+00,-8.70000000e-02
-1.86873750e-04,5.25800000e+00,3.53000000e+00,-8.70000000e-02
-1.86833750e-04,5.25800000e+00,3.51000000e+00,-8.70000000e-02
-1.86793750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.86753750e-04,5.25800000e+00,3.53000000e+00,-8.70000000e-02
-1.86713750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.86673750e-04,5.25800000e+00,3.53000000e+00,-8.70000000e-02
-1.86633750e-04,5.25800000e+00,3.51000000e+00,-6.70000000e-02
-1.86593750e-04,5.25800000e+00,3.53000000e+00,-6.70000000e-02
-1.86553750e-04,5.27800000e+00,3.53000000e+00,-6.70000000e-02
-1.86513750e-04,5.27800000e+00,3.53000000e+00,-6.70000000e-02
-1.86473750e-04,5.27800000e+00,3.51000000e+00,-8.70000000e-02
-1.86433750e-04,5.25800000e+00,3.53000000e+00,-6.70000000e-02
-1.86393750e-04,5.25800000e+00,3.53000000e+00,-8.70000000e-02
-1.86353750e-04,5.27800000e+00,3.53000000e+00,-8.70000000e-02
-1.86313750e-04,5.25800000e+00,3.53000000e+00,-8.70000000e-02
-1.86273750e-04,5.27800000e+00,3.51000000e+00,-6.70000000e-02
-1.86233750e-04,5.25800000e+00,3.53000000e+00,-8.70000000e-02
-1.86193750e-04,5.25800000e+00,3.53000000e+00,-6.70000000e-02
-1.86153750e-04,5.25800000e+00,3.51000000e+00,-6.70000000e-02
-1.86113750e-04,5.25800000e+00,3.53000000e+00,-8.70000000e-02
-1.86073750e-04,5.25800000e+00,3.51000000e+00,-6.70000000e-02
-1.86033750e-04,5.25800000e+00,3.53000000e+00,-8.70000000e-02
-1.85993750e-04,5.25800000e+00,3.51000000e+00,-6.70000000e-02
