Model,MSO24
Channel,CH1,,Channel,CH2,,Channel,CH3
Label,,,Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Digital Type,None,,Digital Type,None,,Digital Type,None
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,4.00000000e-08,,Sample Interval,4.00000000e-08,,Sample Interval,4.00000000e-08
Record Length,250000,,Record Length,250000,,Record Length,250000
Zero Index,4999.87500000,,Zero Index,4999.87500000,,Zero Index,4999.87500000
Vertical Units,V,,Vertical Units,V,,Vertical Units,V
,,,,,,,

Labels,,,
TIME,CH1,CH2,CH3
-1.95395000e-04,5.29800000e+00,1.41000000e+00,-8.70000000e-02
-1.95355000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.95315000e-04,5.29800000e+00,1.41000000e+00,-6.70000000e-02
-1.95275000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.95235000e-04,5.29800000e+00,1.41000000e+00,-8.70000000e-02
-1.95195000e-04,5.29800000e+00,1.41000000e+00,-8.70000000e-02
-1.95155000e-04,5.29800000e+00,1.41000000e+00,-8.70000000e-02
-1.95115000e-04,5.29800000e+00,1.41000000e+00,-8.70000000e-02
-1.95075000e-04,5.29800000e+00,1.43000000e+00,-8.70000000e-02
-1.95035000e-04,5.29800000e+00,1.43000000e+00,-8.70000000e-02
-1.94995000e-04,5.29800000e+00,1.43000000e+00,-8.70000000e-02
-1.94955000e-04,5.29800000e+00,1.43000000e+00,-6.70000000e-02
-1.94915000e-04,5.27800000e+00,1.41000000e+00,-6.70000000e-02
-1.94875000e-04,5.29800000e+00,1.43000000e+00,-6.70000000e-02
-1.94835000e-04,5.29800000e+00,1.43000000e+00,-8.70000000e-02
-1.94795000e-04,5.29800000e+00,1.43000000e+00,-8.70000000e-02
-1.94755000e-04,5.29800000e+00,1.43000000e+00,-8.70000000e-02
-1.94715000e-04,5.29800000e+00,1.43000000e+00,-6.70000000e-02
-1.94675000e-04,5.29800000e+00,1.43000000e+00,-8.70000000e-02
-1.94635000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.94595000e-04,5.29800000e+00,1.43000000e+00,-6.70000000e-02
-1.94555000e-04,5.27800000e+00,1.45000000e+00,-8.70000000e-02
-1.94515000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.94475000e-04,5.29800000e+00,1.45000000e+00,-8.70000000e-02
-1.94435000e-04,5.29800000e+00,1.43000000e+00,-8.70000000e-02
-1.94395000e-04,5.29800000e+00,1.41000000e+00,-8.70000000e-02
-1.94355000e-04,5.29800000e+00,1.43000000e+00,-6.70000000e-02
-1.94315000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.94275000e-04,5.29800000e+00,1.43000000e+00,-8.70000000e-02
-1.94235000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.94195000e-04,5.29800000e+00,1.43000000e+00,-6.70000000e-02
-1.94155000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.94115000e-04,5.27800000e+00,1.41000000e+00,-6.70000000e-02
-1.94075000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.94035000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.93995000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.93955000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.93915000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.93875000e-04,5.27800000e+00,1.41000000e+00,-8.70000000e-02
-1.93835000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.93795000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.93755000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.93715000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.93675000e-04,5.27800000e+00,1.45000000e+00,-6.70000000e-02
-1.93635000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.93595000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.93555000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.93515000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.93475000e-04,5.27800000e+00,1.41000000e+00,-8.70000000e-02
-1.93435000e-04,5.27800000e+00,1.41000000e+00,-8.70000000e-02
-1.93395000e-04,5.27800000e+00,1.45000000e+00,-8.70000000e-02
-1.93355000e-04,5.29800000e+00,1.43000000e+00,-8.70000000e-02
-1.93315000e-04,5.27800000e+00,1.41000000e+00,-6.70000000e-02
-1.93275000e-04,5.27800000e+00,1.41000000e+00,-8.70000000e-02
-1.93235000e-04,5.29800000e+00,1.43000000e+00,-8.70000000e-02
-1.93195000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.93155000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.93115000e-04,5.27800000e+00,1.45000000e+00,-8.70000000e-02
-1.93075000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.93035000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.92995000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.92955000e-04,5.27800000e+00,1.41000000e+00,-6.70000000e-02
-1.92915000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.92875000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.92835000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.92795000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.92755000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.92715000e-04,5.29800000e+00,1.43000000e+00,-6.70000000e-02
-1.92675000e-04,5.29800000e+00,1.41000000e+00,-8.70000000e-02
-1.92635000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.92595000e-04,5.29800000e+00,1.43000000e+00,-8.70000000e-02
-1.92555000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.92515000e-04,5.29800000e+00,1.43000000e+00,-6.70000000e-02
-1.92475000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.92435000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.92395000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.92355000e-04,5.29800000e+00,1.43000000e+00,-8.70000000e-02
-1.92315000e-04,5.29800000e+00,1.43000000e+00,-8.70000000e-02
-1.92275000e-04,5.27800000e+00,1.41000000e+00,-8.70000000e-02
-1.92235000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.92195000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.92155000e-04,5.29800000e+00,1.41000000e+00,-8.70000000e-02
-1.92115000e-04,5.29800000e+00,1.43000000e+00,-6.70000000e-02
-1.92075000e-04,5.29800000e+00,1.43000000e+00,-8.70000000e-02
-1.92035000e-04,5.29800000e+00,1.43000000e+00,-6.70000000e-02
-1.91995000e-04,5.29800000e+00,1.43000000e+00,-8.70000000e-02
-1.91955000e-04,5.29800000e+00,1.41000000e+00,-8.70000000e-02
-1.91915000e-04,5.29800000e+00,1.41000000e+00,-8.70000000e-02
-1.91875000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.91835000e-04,5.29800000e+00,1.43000000e+00,-8.70000000e-02
-1.91795000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.91755000e-04,5.29800000e+00,1.41000000e+00,-8.70000000e-02
-1.91715000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.91675000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.91635000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.91595000e-04,5.29800000e+00,1.43000000e+00,-6.70000000e-02
-1.91555000e-04,5.29800000e+00,1.43000000e+00,-6.70000000e-02
-1.91515000e-04,5.29800000e+00,1.41000000e+00,-8.70000000e-02
-1.91475000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.91435000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.91395000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.91355000e-04,5.25800000e+00,1.41000000e+00,-6.70000000e-02
-1.91315000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.91275000e-04,5.27800000e+00,1.45000000e+00,-6.70000000e-02
-1.91235000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.91195000e-04,5.27800000e+00,1.41000000e+00,-8.70000000e-02
-1.91155000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.91115000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.91075000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.91035000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.90995000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.90955000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.90915000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.90875000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.90835000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.90795000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.90755000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.90715000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.90675000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.90635000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.90595000e-04,5.25800000e+00,1.43000000e+00,-6.70000000e-02
-1.90555000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.90515000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.90475000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.90435000e-04,5.27800000e+00,1.41000000e+00,-8.70000000e-02
-1.90395000e-04,5.27800000e+00,1.41000000e+00,-6.70000000e-02
-1.90355000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.90315000e-04,5.27800000e+00,1.41000000e+00,-6.70000000e-02
-1.90275000e-04,5.25800000e+00,1.43000000e+00,-8.70000000e-02
-1.90235000e-04,5.25800000e+00,1.43000000e+00,-8.70000000e-02
-1.90195000e-04,5.27800000e+00,1.45000000e+00,-8.70000000e-02
-1.90155000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.90115000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.90075000e-04,5.27800000e+00,1.45000000e+00,-6.70000000e-02
-1.90035000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.89995000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.89955000e-04,5.27800000e+00,1.43000000e+00,-1.07000000e-01
-1.89915000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.89875000e-04,5.25800000e+00,1.45000000e+00,-8.70000000e-02
-1.89835000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.89795000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.89755000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.89715000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.89675000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.89635000e-04,5.29800000e+00,1.43000000e+00,-8.70000000e-02
-1.89595000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.89555000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.89515000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.89475000e-04,5.29800000e+00,1.43000000e+00,-8.70000000e-02
-1.89435000e-04,5.27800000e+00,1.45000000e+00,-8.70000000e-02
-1.89395000e-04,5.29800000e+00,1.43000000e+00,-8.70000000e-02
-1.89355000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.89315000e-04,5.29800000e+00,1.43000000e+00,-6.70000000e-02
-1.89275000e-04,5.29800000e+00,1.43000000e+00,-6.70000000e-02
-1.89235000e-04,5.29800000e+00,1.43000000e+00,-6.70000000e-02
-1.89195000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.89155000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.89115000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.89075000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.89035000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.88995000e-04,5.27800000e+00,1.41000000e+00,-6.70000000e-02
-1.88955000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.88915000e-04,5.27800000e+00,1.41000000e+00,-6.70000000e-02
-1.88875000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.88835000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.88795000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.88755000e-04,5.25800000e+00,1.43000000e+00,-8.70000000e-02
-1.88715000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.88675000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.88635000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.88595000e-04,5.25800000e+00,1.43000000e+00,-8.70000000e-02
-1.88555000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.88515000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.88475000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.88435000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.88395000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.88355000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.88315000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.88275000e-04,5.25800000e+00,1.43000000e+00,-8.70000000e-02
-1.88235000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.88195000e-04,5.27800000e+00,1.41000000e+00,-8.70000000e-02
-1.88155000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.88115000e-04,5.27800000e+00,1.41000000e+00,-8.70000000e-02
-1.88075000e-04,5.25800000e+00,1.43000000e+00,-8.70000000e-02
-1.88035000e-04,5.25800000e+00,1.43000000e+00,-8.70000000e-02
-1.87995000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.87955000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.87915000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.87875000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.87835000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.87795000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.87755000e-04,5.25800000e+00,1.43000000e+00,-8.70000000e-02
-1.87715000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.87675000e-04,5.25800000e+00,1.43000000e+00,-8.70000000e-02
-1.87635000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.87595000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.87555000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.87515000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.87475000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.87435000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.87395000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.87355000e-04,5.29800000e+00,1.41000000e+00,-6.70000000e-02
-1.87315000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.87275000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.87235000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.87195000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.87155000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.87115000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.87075000e-04,5.27800000e+00,1.45000000e+00,-6.70000000e-02
-1.87035000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.86995000e-04,5.25800000e+00,1.43000000e+00,-8.70000000e-02
-1.86955000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.86915000e-04,5.29800000e+00,1.43000000e+00,-8.70000000e-02
-1.86875000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.86835000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.86795000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.86755000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.86715000e-04,5.27800000e+00,1.43000000e+00,-6.70000000e-02
-1.86675000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.86635000e-04,5.29800000e+00,1.43000000e+00,-8.70000000e-02
-1.86595000e-04,5.27800000e+00,1.45000000e+00,-8.70000000e-02
-1.86555000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.86515000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.86475000e-04,5.25800000e+00,1.41000000e+00,-8.70000000e-02
-1.86435000e-04,5.25800000e+00,1.43000000e+00,-8.70000000e-02
-1.86395000e-04,5.27800000e+00,1.45000000e+00,-8.70000000e-02
-1.86355000e-04,5.25800000e+00,1.43000000e+00,-6.70000000e-02
-1.86315000e-04,5.25800000e+00,1.45000000e+00,-8.70000000e-02
-1.86275000e-04,5.25800000e+00,1.43000000e+00,-8.70000000e-02
-1.86235000e-04,5.27800000e+00,1.45000000e+00,-6.70000000e-02
-1.86195000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.86155000e-04,5.25800000e+00,1.43000000e+00,-8.70000000e-02
-1.86115000e-04,5.25800000e+00,1.43000000e+00,-8.70000000e-02
-1.86075000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
-1.86035000e-04,5.25800000e+00,1.43000000e+00,-8.70000000e-02
-1.85995000e-04,5.27800000e+00,1.43000000e+00,-8.70000000e-02
