Model,MSO24
Channel,CH1,,Channel,CH2,,Channel,CH3
Label,,,Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Digital Type,None,,Digital Type,None,,Digital Type,None
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,4.00000000e-08,,Sample Interval,4.00000000e-08,,Sample Interval,4.00000000e-08
Record Length,250000,,Record Length,250000,,Record Length,250000
Zero Index,4999.00000000,,Zero Index,4999.00000000,,Zero Index,4999.00000000
Vertical Units,V,,Vertical Units,V,,Vertical Units,V
,,,,,,,

Labels,,,
TIME,CH1,CH2,CH3
4.59284000e-03,5.33800000e+00,3.97000000e+00,1.93000000e-01
4.59288000e-03,5.33800000e+00,3.97000000e+00,1.73000000e-01
4.59292000e-03,5.33800000e+00,3.97000000e+00,1.73000000e-01
4.59296000e-03,5.31800000e+00,3.99000000e+00,1.93000000e-01
4.59300000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59304000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59308000e-03,5.31800000e+00,3.97000000e+00,1.93000000e-01
4.59312000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59316000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59320000e-03,5.31800000e+00,3.95000000e+00,1.93000000e-01
4.59324000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59328000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59332000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59336000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59340000e-03,5.31800000e+00,3.97000000e+00,1.93000000e-01
4.59344000e-03,5.33800000e+00,3.97000000e+00,1.93000000e-01
4.59348000e-03,5.31800000e+00,3.97000000e+00,1.93000000e-01
4.59352000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59356000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59360000e-03,5.33800000e+00,3.97000000e+00,1.73000000e-01
4.59364000e-03,5.31800000e+00,3.95000000e+00,1.93000000e-01
4.59368000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59372000e-03,5.29800000e+00,3.97000000e+00,1.73000000e-01
4.59376000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59380000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59384000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59388000e-03,5.29800000e+00,3.97000000e+00,1.73000000e-01
4.59392000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59396000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59400000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59404000e-03,5.29800000e+00,3.97000000e+00,1.73000000e-01
4.59408000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59412000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59416000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59420000e-03,5.31800000e+00,3.99000000e+00,1.73000000e-01
4.59424000e-03,5.31800000e+00,3.97000000e+00,1.93000000e-01
4.59428000e-03,5.29800000e+00,3.95000000e+00,1.73000000e-01
4.59432000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59436000e-03,5.31800000e+00,3.97000000e+00,1.93000000e-01
4.59440000e-03,5.31800000e+00,3.97000000e+00,1.93000000e-01
4.59444000e-03,5.33800000e+00,3.97000000e+00,1.73000000e-01
4.59448000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59452000e-03,5.31800000e+00,3.97000000e+00,1.93000000e-01
4.59456000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59460000e-03,5.33800000e+00,3.97000000e+00,1.73000000e-01
4.59464000e-03,5.33800000e+00,3.99000000e+00,1.73000000e-01
4.59468000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59472000e-03,5.33800000e+00,3.97000000e+00,1.73000000e-01
4.59476000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59480000e-03,5.33800000e+00,3.97000000e+00,1.73000000e-01
4.59484000e-03,5.33800000e+00,3.97000000e+00,1.93000000e-01
4.59488000e-03,5.33800000e+00,3.97000000e+00,1.73000000e-01
4.59492000e-03,5.33800000e+00,3.99000000e+00,1.73000000e-01
4.59496000e-03,5.33800000e+00,3.97000000e+00,1.73000000e-01
4.59500000e-03,5.33800000e+00,3.97000000e+00,1.73000000e-01
4.59504000e-03,5.31800000e+00,3.97000000e+00,1.93000000e-01
4.59508000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59512000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59516000e-03,5.33800000e+00,3.99000000e+00,1.73000000e-01
4.59520000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59524000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59528000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59532000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59536000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59540000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59544000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59548000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59552000e-03,5.29800000e+00,3.97000000e+00,1.73000000e-01
4.59556000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59560000e-03,5.31800000e+00,3.97000000e+00,1.93000000e-01
4.59564000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59568000e-03,5.31800000e+00,3.97000000e+00,1.93000000e-01
4.59572000e-03,5.31800000e+00,3.97000000e+00,1.53000000e-01
4.59576000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59580000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59584000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59588000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59592000e-03,5.31800000e+00,3.97000000e+00,1.93000000e-01
4.59596000e-03,5.29800000e+00,3.97000000e+00,1.73000000e-01
4.59600000e-03,5.29800000e+00,3.97000000e+00,1.73000000e-01
4.59604000e-03,5.29800000e+00,3.95000000e+00,1.93000000e-01
4.59608000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59612000e-03,5.29800000e+00,3.97000000e+00,1.73000000e-01
4.59616000e-03,5.29800000e+00,3.97000000e+00,1.93000000e-01
4.59620000e-03,5.31800000e+00,3.97000000e+00,1.93000000e-01
4.59624000e-03,5.29800000e+00,3.95000000e+00,1.73000000e-01
4.59628000e-03,5.29800000e+00,3.97000000e+00,1.73000000e-01
4.59632000e-03,5.29800000e+00,3.97000000e+00,1.93000000e-01
4.59636000e-03,5.29800000e+00,3.97000000e+00,1.73000000e-01
4.59640000e-03,5.29800000e+00,3.97000000e+00,1.73000000e-01
4.59644000e-03,5.29800000e+00,3.97000000e+00,1.93000000e-01
4.59648000e-03,5.29800000e+00,3.97000000e+00,1.93000000e-01
4.59652000e-03,5.29800000e+00,3.97000000e+00,1.73000000e-01
4.59656000e-03,5.29800000e+00,3.97000000e+00,1.73000000e-01
4.59660000e-03,5.29800000e+00,3.97000000e+00,1.93000000e-01
4.59664000e-03,5.29800000e+00,3.97000000e+00,1.73000000e-01
4.59668000e-03,5.29800000e+00,3.97000000e+00,1.73000000e-01
4.59672000e-03,5.29800000e+00,3.97000000e+00,1.73000000e-01
4.59676000e-03,5.29800000e+00,3.97000000e+00,1.73000000e-01
4.59680000e-03,5.29800000e+00,3.97000000e+00,1.73000000e-01
4.59684000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59688000e-03,5.29800000e+00,3.97000000e+00,1.73000000e-01
4.59692000e-03,5.29800000e+00,3.97000000e+00,1.73000000e-01
4.59696000e-03,5.29800000e+00,3.95000000e+00,1.73000000e-01
4.59700000e-03,5.29800000e+00,3.97000000e+00,1.73000000e-01
4.59704000e-03,5.29800000e+00,3.97000000e+00,1.73000000e-01
4.59708000e-03,5.29800000e+00,3.95000000e+00,1.93000000e-01
4.59712000e-03,5.29800000e+00,3.97000000e+00,1.73000000e-01
4.59716000e-03,5.29800000e+00,3.97000000e+00,1.73000000e-01
4.59720000e-03,5.29800000e+00,3.97000000e+00,1.73000000e-01
4.59724000e-03,5.29800000e+00,3.97000000e+00,1.73000000e-01
4.59728000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59732000e-03,5.31800000e+00,3.97000000e+00,1.73000000e-01
4.59736000e-03,5.29800000e+00,3.99000000e+00,1.73000000e-01
