Model,MSO24
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.00000000e-09
Record Length,250000
Zero Index,124999.18750000
Vertical Units,V

Labels,
TIME,CH1
-8.40073500e-04,1.37600000e-01
-8.40065500e-04,1.36800000e-01
-8.40057500e-04,1.36800000e-01
-8.40049500e-04,1.36800000e-01
-8.40041500e-04,1.36800000e-01
-8.40033500e-04,1.36800000e-01
-8.40025500e-04,1.37600000e-01
-8.40017500e-04,1.37600000e-01
-8.40009500e-04,1.37600000e-01
-8.40001500e-04,1.37600000e-01
-8.39993500e-04,1.37600000e-01
-8.39985500e-04,1.37600000e-01
-8.39977500e-04,1.36800000e-01
-8.39969500e-04,1.36800000e-01
-8.39961500e-04,1.37600000e-01
-8.39953500e-04,1.37600000e-01
-8.39945500e-04,1.37600000e-01
-8.39937500e-04,1.37600000e-01
-8.39929500e-04,1.37600000e-01
-8.39921500e-04,1.36800000e-01
-8.39913500e-04,1.36800000e-01
-8.39905500e-04,1.37600000e-01
-8.39897500e-04,1.37600000e-01
-8.39889500e-04,1.36800000e-01
-8.39881500e-04,1.36800000e-01
-8.39873500e-04,1.36800000e-01
-8.39865500e-04,1.37600000e-01
-8.39857500e-04,1.36800000e-01
-8.39849500e-04,1.37600000e-01
-8.39841500e-04,1.36800000e-01
-8.39833500e-04,1.36800000e-01
-8.39825500e-04,1.37600000e-01
-8.39817500e-04,1.36800000e-01
-8.39809500e-04,1.37600000e-01
-8.39801500e-04,1.36800000e-01
-8.39793500e-04,1.36800000e-01
-8.39785500e-04,1.37600000e-01
-8.39777500e-04,1.36800000e-01
-8.39769500e-04,1.36800000e-01
-8.39761500e-04,1.37600000e-01
-8.39753500e-04,1.36800000e-01
-8.39745500e-04,1.36800000e-01
-8.39737500e-04,1.37600000e-01
-8.39729500e-04,1.36800000e-01
-8.39721500e-04,1.37600000e-01
-8.39713500e-04,1.37600000e-01
-8.39705500e-04,1.36800000e-01
-8.39697500e-04,1.36800000e-01
-8.39689500e-04,1.37600000e-01
-8.39681500e-04,1.37600000e-01
-8.39673500e-04,1.36800000e-01
-8.39665500e-04,1.37600000e-01
-8.39657500e-04,1.36800000e-01
-8.39649500e-04,1.36800000e-01
-8.39641500e-04,1.36800000e-01
-8.39633500e-04,1.36800000e-01
-8.39625500e-04,1.36800000e-01
-8.39617500e-04,1.36800000e-01
-8.39609500e-04,1.36800000e-01
-8.39601500e-04,1.37600000e-01
-8.39593500e-04,1.37600000e-01
-8.39585500e-04,1.36800000e-01
-8.39577500e-04,1.37600000e-01
-8.39569500e-04,1.36800000e-01
-8.39561500e-04,1.37600000e-01
-8.39553500e-04,1.36800000e-01
-8.39545500e-04,1.36800000e-01
-8.39537500e-04,1.36800000e-01
-8.39529500e-04,1.36800000e-01
-8.39521500e-04,1.37600000e-01
-8.39513500e-04,1.36800000e-01
-8.39505500e-04,1.36800000e-01
-8.39497500e-04,1.37600000e-01
-8.39489500e-04,1.36800000e-01
-8.39481500e-04,1.36800000e-01
-8.39473500e-04,1.37600000e-01
-8.39465500e-04,1.36800000e-01
-8.39457500e-04,1.36800000e-01
-8.39449500e-04,1.37600000e-01
-8.39441500e-04,1.37600000e-01
-8.39433500e-04,1.36800000e-01
-8.39425500e-04,1.37600000e-01
-8.39417500e-04,1.37600000e-01
-8.39409500e-04,1.37600000e-01
-8.39401500e-04,1.37600000e-01
-8.39393500e-04,1.36800000e-01
-8.39385500e-04,1.36800000e-01
-8.39377500e-04,1.36800000e-01
-8.39369500e-04,1.36800000e-01
-8.39361500e-04,1.36800000e-01
-8.39353500e-04,1.36800000e-01
-8.39345500e-04,1.37600000e-01
-8.39337500e-04,1.37600000e-01
-8.39329500e-04,1.36800000e-01
-8.39321500e-04,1.37600000e-01
-8.39313500e-04,1.36800000e-01
-8.39305500e-04,1.37600000e-01
-8.39297500e-04,1.37600000e-01
-8.39289500e-04,1.37600000e-01
-8.39281500e-04,1.37600000e-01
-8.39273500e-04,1.37600000e-01
-8.39265500e-04,1.36800000e-01
-8.39257500e-04,1.36800000e-01
-8.39249500e-04,1.36800000e-01
-8.39241500e-04,1.36800000e-01
-8.39233500e-04,1.37600000e-01
-8.39225500e-04,1.37600000e-01
-8.39217500e-04,1.37600000e-01
-8.39209500e-04,1.37600000e-01
-8.39201500e-04,1.37600000e-01
-8.39193500e-04,1.37600000e-01
-8.39185500e-04,1.37600000e-01
-8.39177500e-04,1.37600000e-01
-8.39169500e-04,1.37600000e-01
-8.39161500e-04,1.36800000e-01
-8.39153500e-04,1.36800000e-01
-8.39145500e-04,1.36800000e-01
-8.39137500e-04,1.36800000e-01
-8.39129500e-04,1.36800000e-01
-8.39121500e-04,1.37600000e-01
-8.39113500e-04,1.37600000e-01
-8.39105500e-04,1.37600000e-01
-8.39097500e-04,1.37600000e-01
-8.39089500e-04,1.37600000e-01
-8.39081500e-04,1.37600000e-01
-8.39073500e-04,1.36800000e-01
-8.39065500e-04,1.36800000e-01
-8.39057500e-04,1.36800000e-01
-8.39049500e-04,1.36800000e-01
-8.39041500e-04,1.37600000e-01
-8.39033500e-04,1.36800000e-01
-8.39025500e-04,1.36800000e-01
-8.39017500e-04,1.37600000e-01
-8.39009500e-04,1.37600000e-01
-8.39001500e-04,1.36800000e-01
-8.38993500e-04,1.36800000e-01
-8.38985500e-04,1.37600000e-01
-8.38977500e-04,1.37600000e-01
-8.38969500e-04,1.37600000e-01
-8.38961500e-04,1.37600000e-01
-8.38953500e-04,1.36800000e-01
-8.38945500e-04,1.36800000e-01
-8.38937500e-04,1.36800000e-01
-8.38929500e-04,1.37600000e-01
-8.38921500e-04,1.36800000e-01
-8.38913500e-04,1.37600000e-01
-8.38905500e-04,1.37600000e-01
-8.38897500e-04,1.36800000e-01
-8.38889500e-04,1.36800000e-01
-8.38881500e-04,1.36800000e-01
-8.38873500e-04,1.36800000e-01
-8.38865500e-04,1.37600000e-01
-8.38857500e-04,1.36800000e-01
-8.38849500e-04,1.36800000e-01
-8.38841500e-04,1.36800000e-01
-8.38833500e-04,1.36800000e-01
-8.38825500e-04,1.37600000e-01
-8.38817500e-04,1.37600000e-01
-8.38809500e-04,1.36800000e-01
-8.38801500e-04,1.37600000e-01
-8.38793500e-04,1.37600000e-01
-8.38785500e-04,1.36800000e-01
-8.38777500e-04,1.37600000e-01
-8.38769500e-04,1.36800000e-01
-8.38761500e-04,1.37600000e-01
-8.38753500e-04,1.37600000e-01
-8.38745500e-04,1.36800000e-01
-8.38737500e-04,1.36800000e-01
-8.38729500e-04,1.37600000e-01
-8.38721500e-04,1.36800000e-01
-8.38713500e-04,1.37600000e-01
-8.38705500e-04,1.36800000e-01
-8.38697500e-04,1.36800000e-01
-8.38689500e-04,1.36800000e-01
-8.38681500e-04,1.36800000e-01
-8.38673500e-04,1.36800000e-01
-8.38665500e-04,1.36800000e-01
-8.38657500e-04,1.36800000e-01
-8.38649500e-04,1.36800000e-01
-8.38641500e-04,1.37600000e-01
-8.38633500e-04,1.38400000e-01
-8.38625500e-04,1.36800000e-01
-8.38617500e-04,1.36800000e-01
-8.38609500e-04,1.36800000e-01
-8.38601500e-04,1.36800000e-01
-8.38593500e-04,1.37600000e-01
-8.38585500e-04,1.36800000e-01
-8.38577500e-04,1.36800000e-01
-8.38569500e-04,1.37600000e-01
-8.38561500e-04,1.37600000e-01
-8.38553500e-04,1.36800000e-01
-8.38545500e-04,1.37600000e-01
-8.38537500e-04,1.36800000e-01
-8.38529500e-04,1.36800000e-01
-8.38521500e-04,1.37600000e-01
-8.38513500e-04,1.36800000e-01
-8.38505500e-04,1.36800000e-01
-8.38497500e-04,1.36800000e-01
-8.38489500e-04,1.36800000e-01
-8.38481500e-04,1.37600000e-01
-8.38473500e-04,1.36800000e-01
-8.38465500e-04,1.36800000e-01
-8.38457500e-04,1.36800000e-01
-8.38449500e-04,1.36800000e-01
-8.38441500e-04,1.37600000e-01
-8.38433500e-04,1.37600000e-01
-8.38425500e-04,1.37600000e-01
-8.38417500e-04,1.37600000e-01
-8.38409500e-04,1.36800000e-01
-8.38401500e-04,1.37600000e-01
-8.38393500e-04,1.36800000e-01
-8.38385500e-04,1.37600000e-01
-8.38377500e-04,1.36800000e-01
-8.38369500e-04,1.36800000e-01
-8.38361500e-04,1.36800000e-01
-8.38353500e-04,1.36800000e-01
-8.38345500e-04,1.36800000e-01
-8.38337500e-04,1.37600000e-01
-8.38329500e-04,1.36800000e-01
-8.38321500e-04,1.36800000e-01
-8.38313500e-04,1.36800000e-01
-8.38305500e-04,1.36800000e-01
-8.38297500e-04,1.37600000e-01
-8.38289500e-04,1.37600000e-01
-8.38281500e-04,1.36800000e-01
-8.38273500e-04,1.37600000e-01
-8.38265500e-04,1.36800000e-01
-8.38257500e-04,1.36000000e-01
-8.38249500e-04,1.36800000e-01
-8.38241500e-04,1.36800000e-01
-8.38233500e-04,1.36800000e-01
-8.38225500e-04,1.36800000e-01
-8.38217500e-04,1.36800000e-01
-8.38209500e-04,1.36800000e-01
-8.38201500e-04,1.36800000e-01
-8.38193500e-04,1.36800000e-01
-8.38185500e-04,1.36800000e-01
-8.38177500e-04,1.36800000e-01
-8.38169500e-04,1.36800000e-01
-8.38161500e-04,1.36800000e-01
-8.38153500e-04,1.36800000e-01
-8.38145500e-04,1.36800000e-01
-8.38137500e-04,1.37600000e-01
-8.38129500e-04,1.36800000e-01
-8.38121500e-04,1.37600000e-01
-8.38113500e-04,1.36800000e-01
-8.38105500e-04,1.37600000e-01
-8.38097500e-04,1.37600000e-01
-8.38089500e-04,1.37600000e-01
-8.38081500e-04,1.36800000e-01
-8.38073500e-04,1.37600000e-01
-8.38065500e-04,1.36800000e-01
-8.38057500e-04,1.36800000e-01
-8.38049500e-04,1.37600000e-01
-8.38041500e-04,1.36800000e-01
-8.38033500e-04,1.37600000e-01
-8.38025500e-04,1.37600000e-01
-8.38017500e-04,1.37600000e-01
-8.38009500e-04,1.37600000e-01
-8.38001500e-04,1.37600000e-01
-8.37993500e-04,1.37600000e-01
-8.37985500e-04,1.36800000e-01
-8.37977500e-04,1.36800000e-01
-8.37969500e-04,1.36800000e-01
-8.37961500e-04,1.36800000e-01
-8.37953500e-04,1.36800000e-01
-8.37945500e-04,1.36800000e-01
-8.37937500e-04,1.37600000e-01
-8.37929500e-04,1.36800000e-01
-8.37921500e-04,1.36800000e-01
-8.37913500e-04,1.36800000e-01
-8.37905500e-04,1.37600000e-01
-8.37897500e-04,1.36800000e-01
-8.37889500e-04,1.36800000e-01
-8.37881500e-04,1.36800000e-01
-8.37873500e-04,1.36800000e-01
-8.37865500e-04,1.37600000e-01
-8.37857500e-04,1.37600000e-01
-8.37849500e-04,1.36800000e-01
-8.37841500e-04,1.37600000e-01
-8.37833500e-04,1.37600000e-01
-8.37825500e-04,1.37600000e-01
-8.37817500e-04,1.37600000e-01
-8.37809500e-04,1.36800000e-01
-8.37801500e-04,1.36800000e-01
-8.37793500e-04,1.37600000e-01
-8.37785500e-04,1.36800000e-01
-8.37777500e-04,1.36800000e-01
-8.37769500e-04,1.37600000e-01
-8.37761500e-04,1.36800000e-01
-8.37753500e-04,1.36800000e-01
-8.37745500e-04,1.37600000e-01
-8.37737500e-04,1.36800000e-01
-8.37729500e-04,1.36800000e-01
-8.37721500e-04,1.36800000e-01
-8.37713500e-04,1.37600000e-01
-8.37705500e-04,1.37600000e-01
-8.37697500e-04,1.37600000e-01
-8.37689500e-04,1.36800000e-01
-8.37681500e-04,1.36800000e-01
-8.37673500e-04,1.36800000e-01
-8.37665500e-04,1.37600000e-01
-8.37657500e-04,1.36800000e-01
-8.37649500e-04,1.36800000e-01
-8.37641500e-04,1.37600000e-01
-8.37633500e-04,1.36800000e-01
-8.37625500e-04,1.37600000e-01
-8.37617500e-04,1.36800000e-01
-8.37609500e-04,1.36800000e-01
-8.37601500e-04,1.37600000e-01
-8.37593500e-04,1.36800000e-01
-8.37585500e-04,1.37600000e-01
-8.37577500e-04,1.37600000e-01
-8.37569500e-04,1.36800000e-01
-8.37561500e-04,1.36800000e-01
-8.37553500e-04,1.36800000e-01
-8.37545500e-04,1.37600000e-01
-8.37537500e-04,1.36800000e-01
-8.37529500e-04,1.36800000e-01
-8.37521500e-04,1.36800000e-01
-8.37513500e-04,1.36800000e-01
-8.37505500e-04,1.37600000e-01
-8.37497500e-04,1.36000000e-01
-8.37489500e-04,1.37600000e-01
-8.37481500e-04,1.36800000e-01
-8.37473500e-04,1.36800000e-01
-8.37465500e-04,1.36800000e-01
-8.37457500e-04,1.37600000e-01
-8.37449500e-04,1.37600000e-01
-8.37441500e-04,1.37600000e-01
-8.37433500e-04,1.37600000e-01
-8.37425500e-04,1.36800000e-01
-8.37417500e-04,1.37600000e-01
-8.37409500e-04,1.36800000e-01
-8.37401500e-04,1.37600000e-01
-8.37393500e-04,1.36800000e-01
-8.37385500e-04,1.37600000e-01
-8.37377500e-04,1.37600000e-01
-8.37369500e-04,1.36800000e-01
-8.37361500e-04,1.36800000e-01
-8.37353500e-04,1.36800000e-01
-8.37345500e-04,1.37600000e-01
-8.37337500e-04,1.37600000e-01
-8.37329500e-04,1.36800000e-01
-8.37321500e-04,1.36800000e-01
-8.37313500e-04,1.36800000e-01
-8.37305500e-04,1.36800000e-01
-8.37297500e-04,1.36800000e-01
-8.37289500e-04,1.37600000e-01
-8.37281500e-04,1.37600000e-01
-8.37273500e-04,1.36800000e-01
-8.37265500e-04,1.36800000e-01
-8.37257500e-04,1.36800000e-01
-8.37249500e-04,1.36800000e-01
-8.37241500e-04,1.37600000e-01
-8.37233500e-04,1.36800000e-01
-8.37225500e-04,1.37600000e-01
-8.37217500e-04,1.37600000e-01
-8.37209500e-04,1.36800000e-01
-8.37201500e-04,1.36800000e-01
-8.37193500e-04,1.37600000e-01
-8.37185500e-04,1.36800000e-01
-8.37177500e-04,1.36800000e-01
-8.37169500e-04,1.36800000e-01
-8.37161500e-04,1.36800000e-01
-8.37153500e-04,1.36800000e-01
-8.37145500e-04,1.37600000e-01
-8.37137500e-04,1.36800000e-01
-8.37129500e-04,1.37600000e-01
-8.37121500e-04,1.36800000e-01
-8.37113500e-04,1.36800000e-01
-8.37105500e-04,1.37600000e-01
-8.37097500e-04,1.36800000e-01
-8.37089500e-04,1.36800000e-01
-8.37081500e-04,1.36800000e-01
-8.37073500e-04,1.37600000e-01
-8.37065500e-04,1.37600000e-01
-8.37057500e-04,1.36800000e-01
-8.37049500e-04,1.37600000e-01
-8.37041500e-04,1.37600000e-01
-8.37033500e-04,1.37600000e-01
-8.37025500e-04,1.36800000e-01
-8.37017500e-04,1.37600000e-01
-8.37009500e-04,1.37600000e-01
-8.37001500e-04,1.37600000e-01
-8.36993500e-04,1.37600000e-01
-8.36985500e-04,1.36800000e-01
-8.36977500e-04,1.37600000e-01
-8.36969500e-04,1.37600000e-01
-8.36961500e-04,1.37600000e-01
-8.36953500e-04,1.37600000e-01
-8.36945500e-04,1.37600000e-01
-8.36937500e-04,1.36800000e-01
-8.36929500e-04,1.36800000e-01
-8.36921500e-04,1.37600000e-01
-8.36913500e-04,1.36800000e-01
-8.36905500e-04,1.37600000e-01
-8.36897500e-04,1.36800000e-01
-8.36889500e-04,1.37600000e-01
-8.36881500e-04,1.36800000e-01
-8.36873500e-04,1.36800000e-01
-8.36865500e-04,1.36800000e-01
-8.36857500e-04,1.37600000e-01
-8.36849500e-04,1.37600000e-01
-8.36841500e-04,1.36800000e-01
-8.36833500e-04,1.37600000e-01
-8.36825500e-04,1.36800000e-01
-8.36817500e-04,1.36800000e-01
-8.36809500e-04,1.36800000e-01
-8.36801500e-04,1.37600000e-01
-8.36793500e-04,1.36800000e-01
-8.36785500e-04,1.37600000e-01
-8.36777500e-04,1.37600000e-01
-8.36769500e-04,1.36000000e-01
-8.36761500e-04,1.36800000e-01
-8.36753500e-04,1.36800000e-01
-8.36745500e-04,1.36800000e-01
-8.36737500e-04,1.36800000e-01
-8.36729500e-04,1.36800000e-01
-8.36721500e-04,1.37600000e-01
-8.36713500e-04,1.37600000e-01
-8.36705500e-04,1.36800000e-01
-8.36697500e-04,1.36800000e-01
-8.36689500e-04,1.36800000e-01
-8.36681500e-04,1.36800000e-01
-8.36673500e-04,1.36800000e-01
-8.36665500e-04,1.36800000e-01
-8.36657500e-04,1.36800000e-01
-8.36649500e-04,1.36800000e-01
-8.36641500e-04,1.36800000e-01
-8.36633500e-04,1.36800000e-01
-8.36625500e-04,1.36800000e-01
-8.36617500e-04,1.36800000e-01
-8.36609500e-04,1.36800000e-01
-8.36601500e-04,1.36800000e-01
-8.36593500e-04,1.36800000e-01
-8.36585500e-04,1.36800000e-01
-8.36577500e-04,1.37600000e-01
-8.36569500e-04,1.36800000e-01
-8.36561500e-04,1.36800000e-01
-8.36553500e-04,1.36800000e-01
-8.36545500e-04,1.36800000e-01
-8.36537500e-04,1.36800000e-01
-8.36529500e-04,1.36800000e-01
-8.36521500e-04,1.37600000e-01
-8.36513500e-04,1.36800000e-01
-8.36505500e-04,1.36800000e-01
-8.36497500e-04,1.36800000e-01
-8.36489500e-04,1.37600000e-01
-8.36481500e-04,1.37600000e-01
-8.36473500e-04,1.37600000e-01
-8.36465500e-04,1.37600000e-01
-8.36457500e-04,1.37600000e-01
-8.36449500e-04,1.37600000e-01
-8.36441500e-04,1.37600000e-01
-8.36433500e-04,1.37600000e-01
-8.36425500e-04,1.37600000e-01
-8.36417500e-04,1.37600000e-01
-8.36409500e-04,1.36800000e-01
-8.36401500e-04,1.37600000e-01
-8.36393500e-04,1.38400000e-01
-8.36385500e-04,1.36800000e-01
-8.36377500e-04,1.36800000e-01
-8.36369500e-04,1.36800000e-01
-8.36361500e-04,1.36800000e-01
-8.36353500e-04,1.37600000e-01
-8.36345500e-04,1.36800000e-01
-8.36337500e-04,1.37600000e-01
-8.36329500e-04,1.36800000e-01
-8.36321500e-04,1.36800000e-01
-8.36313500e-04,1.37600000e-01
-8.36305500e-04,1.37600000e-01
-8.36297500e-04,1.36800000e-01
-8.36289500e-04,1.36800000e-01
-8.36281500e-04,1.36800000e-01
-8.36273500e-04,1.37600000e-01
-8.36265500e-04,1.36800000e-01
-8.36257500e-04,1.37600000e-01
-8.36249500e-04,1.36800000e-01
-8.36241500e-04,1.36800000e-01
-8.36233500e-04,1.36800000e-01
-8.36225500e-04,1.37600000e-01
-8.36217500e-04,1.36800000e-01
-8.36209500e-04,1.36800000e-01
-8.36201500e-04,1.37600000e-01
-8.36193500e-04,1.37600000e-01
-8.36185500e-04,1.36800000e-01
-8.36177500e-04,1.37600000e-01
-8.36169500e-04,1.37600000e-01
-8.36161500e-04,1.37600000e-01
-8.36153500e-04,1.36800000e-01
-8.36145500e-04,1.37600000e-01
-8.36137500e-04,1.37600000e-01
-8.36129500e-04,1.37600000e-01
-8.36121500e-04,1.37600000e-01
-8.36113500e-04,1.36800000e-01
-8.36105500e-04,1.37600000e-01
-8.36097500e-04,1.36800000e-01
-8.36089500e-04,1.36800000e-01
-8.36081500e-04,1.36800000e-01
-8.36073500e-04,1.37600000e-01
-8.36065500e-04,1.37600000e-01
-8.36057500e-04,1.36800000e-01
-8.36049500e-04,1.37600000e-01
-8.36041500e-04,1.36800000e-01
-8.36033500e-04,1.36800000e-01
-8.36025500e-04,1.36800000e-01
-8.36017500e-04,1.36800000e-01
-8.36009500e-04,1.37600000e-01
-8.36001500e-04,1.37600000e-01
-8.35993500e-04,1.36800000e-01
-8.35985500e-04,1.36800000e-01
-8.35977500e-04,1.37600000e-01
-8.35969500e-04,1.37600000e-01
-8.35961500e-04,1.37600000e-01
-8.35953500e-04,1.37600000e-01
-8.35945500e-04,1.37600000e-01
-8.35937500e-04,1.37600000e-01
-8.35929500e-04,1.37600000e-01
-8.35921500e-04,1.36800000e-01
-8.35913500e-04,1.36800000e-01
-8.35905500e-04,1.37600000e-01
-8.35897500e-04,1.37600000e-01
-8.35889500e-04,1.36800000e-01
-8.35881500e-04,1.37600000e-01
-8.35873500e-04,1.36800000e-01
-8.35865500e-04,1.37600000e-01
-8.35857500e-04,1.37600000e-01
-8.35849500e-04,1.36800000e-01
-8.35841500e-04,1.36800000e-01
-8.35833500e-04,1.36800000e-01
-8.35825500e-04,1.36800000e-01
-8.35817500e-04,1.37600000e-01
-8.35809500e-04,1.37600000e-01
-8.35801500e-04,1.37600000e-01
-8.35793500e-04,1.37600000e-01
-8.35785500e-04,1.37600000e-01
-8.35777500e-04,1.36800000e-01
-8.35769500e-04,1.36800000e-01
-8.35761500e-04,1.36800000e-01
-8.35753500e-04,1.37600000e-01
-8.35745500e-04,1.36800000e-01
-8.35737500e-04,1.37600000e-01
-8.35729500e-04,1.36800000e-01
-8.35721500e-04,1.37600000e-01
-8.35713500e-04,1.37600000e-01
-8.35705500e-04,1.37600000e-01
-8.35697500e-04,1.37600000e-01
-8.35689500e-04,1.36800000e-01
-8.35681500e-04,1.36800000e-01
-8.35673500e-04,1.37600000e-01
-8.35665500e-04,1.36800000e-01
-8.35657500e-04,1.37600000e-01
-8.35649500e-04,1.37600000e-01
-8.35641500e-04,1.36800000e-01
-8.35633500e-04,1.36800000e-01
-8.35625500e-04,1.36800000e-01
-8.35617500e-04,1.37600000e-01
-8.35609500e-04,1.36800000e-01
-8.35601500e-04,1.37600000e-01
-8.35593500e-04,1.37600000e-01
-8.35585500e-04,1.37600000e-01
-8.35577500e-04,1.36800000e-01
-8.35569500e-04,1.37600000e-01
-8.35561500e-04,1.36800000e-01
-8.35553500e-04,1.37600000e-01
-8.35545500e-04,1.36800000e-01
-8.35537500e-04,1.36800000e-01
-8.35529500e-04,1.36800000e-01
-8.35521500e-04,1.37600000e-01
-8.35513500e-04,1.36000000e-01
-8.35505500e-04,1.37600000e-01
-8.35497500e-04,1.36800000e-01
-8.35489500e-04,1.37600000e-01
-8.35481500e-04,1.36800000e-01
-8.35473500e-04,1.36800000e-01
-8.35465500e-04,1.36800000e-01
-8.35457500e-04,1.37600000e-01
-8.35449500e-04,1.36800000e-01
-8.35441500e-04,1.36800000e-01
-8.35433500e-04,1.36800000e-01
-8.35425500e-04,1.36800000e-01
-8.35417500e-04,1.36800000e-01
-8.35409500e-04,1.37600000e-01
-8.35401500e-04,1.36800000e-01
-8.35393500e-04,1.36800000e-01
-8.35385500e-04,1.36800000e-01
-8.35377500e-04,1.37600000e-01
-8.35369500e-04,1.36800000e-01
-8.35361500e-04,1.37600000e-01
-8.35353500e-04,1.37600000e-01
-8.35345500e-04,1.37600000e-01
-8.35337500e-04,1.37600000e-01
-8.35329500e-04,1.36800000e-01
-8.35321500e-04,1.37600000e-01
-8.35313500e-04,1.36800000e-01
-8.35305500e-04,1.37600000e-01
-8.35297500e-04,1.36800000e-01
-8.35289500e-04,1.37600000e-01
-8.35281500e-04,1.36800000e-01
-8.35273500e-04,1.36800000e-01
-8.35265500e-04,1.37600000e-01
-8.35257500e-04,1.36800000e-01
-8.35249500e-04,1.36800000e-01
-8.35241500e-04,1.36800000e-01
-8.35233500e-04,1.36800000e-01
-8.35225500e-04,1.36800000e-01
-8.35217500e-04,1.37600000e-01
-8.35209500e-04,1.36800000e-01
-8.35201500e-04,1.37600000e-01
-8.35193500e-04,1.36800000e-01
-8.35185500e-04,1.37600000e-01
-8.35177500e-04,1.36800000e-01
-8.35169500e-04,1.37600000e-01
-8.35161500e-04,1.37600000e-01
-8.35153500e-04,1.37600000e-01
-8.35145500e-04,1.36800000e-01
-8.35137500e-04,1.37600000e-01
-8.35129500e-04,1.36800000e-01
-8.35121500e-04,1.36800000e-01
-8.35113500e-04,1.36800000e-01
-8.35105500e-04,1.36800000e-01
-8.35097500e-04,1.37600000e-01
-8.35089500e-04,1.37600000e-01
-8.35081500e-04,1.36800000e-01
-8.35073500e-04,1.37600000e-01
-8.35065500e-04,1.37600000e-01
-8.35057500e-04,1.36800000e-01
-8.35049500e-04,1.37600000e-01
-8.35041500e-04,1.36800000e-01
-8.35033500e-04,1.36800000e-01
-8.35025500e-04,1.37600000e-01
-8.35017500e-04,1.37600000e-01
-8.35009500e-04,1.37600000e-01
-8.35001500e-04,1.37600000e-01
-8.34993500e-04,1.37600000e-01
-8.34985500e-04,1.37600000e-01
-8.34977500e-04,1.37600000e-01
-8.34969500e-04,1.37600000e-01
-8.34961500e-04,1.36800000e-01
-8.34953500e-04,1.36800000e-01
-8.34945500e-04,1.37600000e-01
-8.34937500e-04,1.37600000e-01
-8.34929500e-04,1.36800000e-01
-8.34921500e-04,1.36800000e-01
-8.34913500e-04,1.36800000e-01
-8.34905500e-04,1.37600000e-01
-8.34897500e-04,1.36800000e-01
-8.34889500e-04,1.37600000e-01
-8.34881500e-04,1.37600000e-01
-8.34873500e-04,1.36800000e-01
-8.34865500e-04,1.37600000e-01
-8.34857500e-04,1.36800000e-01
-8.34849500e-04,1.36800000e-01
-8.34841500e-04,1.37600000e-01
-8.34833500e-04,1.36800000e-01
-8.34825500e-04,1.36800000e-01
-8.34817500e-04,1.36800000e-01
-8.34809500e-04,1.36800000e-01
-8.34801500e-04,1.36800000e-01
-8.34793500e-04,1.37600000e-01
-8.34785500e-04,1.37600000e-01
-8.34777500e-04,1.37600000e-01
-8.34769500e-04,1.36800000e-01
-8.34761500e-04,1.37600000e-01
-8.34753500e-04,1.37600000e-01
-8.34745500e-04,1.37600000e-01
-8.34737500e-04,1.38400000e-01
-8.34729500e-04,1.36000000e-01
-8.34721500e-04,1.37600000e-01
-8.34713500e-04,1.37600000e-01
-8.34705500e-04,1.36800000e-01
-8.34697500e-04,1.37600000e-01
-8.34689500e-04,1.37600000e-01
-8.34681500e-04,1.36800000e-01
-8.34673500e-04,1.37600000e-01
-8.34665500e-04,1.37600000e-01
-8.34657500e-04,1.37600000e-01
-8.34649500e-04,1.37600000e-01
-8.34641500e-04,1.37600000e-01
-8.34633500e-04,1.37600000e-01
-8.34625500e-04,1.36800000e-01
-8.34617500e-04,1.36800000e-01
-8.34609500e-04,1.37600000e-01
-8.34601500e-04,1.37600000e-01
-8.34593500e-04,1.36800000e-01
-8.34585500e-04,1.37600000e-01
-8.34577500e-04,1.37600000e-01
-8.34569500e-04,1.36800000e-01
-8.34561500e-04,1.37600000e-01
-8.34553500e-04,1.37600000e-01
-8.34545500e-04,1.36800000e-01
-8.34537500e-04,1.37600000e-01
-8.34529500e-04,1.36800000e-01
-8.34521500e-04,1.37600000e-01
-8.34513500e-04,1.36800000e-01
-8.34505500e-04,1.37600000e-01
-8.34497500e-04,1.36800000e-01
-8.34489500e-04,1.37600000e-01
-8.34481500e-04,1.36800000e-01
-8.34473500e-04,1.38400000e-01
-8.34465500e-04,1.36800000e-01
-8.34457500e-04,1.37600000e-01
-8.34449500e-04,1.37600000e-01
-8.34441500e-04,1.36800000e-01
-8.34433500e-04,1.36800000e-01
-8.34425500e-04,1.37600000e-01
-8.34417500e-04,1.36800000e-01
-8.34409500e-04,1.36800000e-01
-8.34401500e-04,1.37600000e-01
-8.34393500e-04,1.36800000e-01
-8.34385500e-04,1.37600000e-01
-8.34377500e-04,1.36800000e-01
-8.34369500e-04,1.37600000e-01
-8.34361500e-04,1.36800000e-01
-8.34353500e-04,1.37600000e-01
-8.34345500e-04,1.37600000e-01
-8.34337500e-04,1.36800000e-01
-8.34329500e-04,1.37600000e-01
-8.34321500e-04,1.37600000e-01
-8.34313500e-04,1.36800000e-01
-8.34305500e-04,1.37600000e-01
-8.34297500e-04,1.36800000e-01
-8.34289500e-04,1.37600000e-01
-8.34281500e-04,1.37600000e-01
-8.34273500e-04,1.36800000e-01
-8.34265500e-04,1.36800000e-01
-8.34257500e-04,1.36800000e-01
-8.34249500e-04,1.37600000e-01
-8.34241500e-04,1.36800000e-01
-8.34233500e-04,1.36800000e-01
